SunPartnerID,SunUID,SunName,SunPeriode,SunFrankenRegel,SunInfoJaNein,SunInfoTageimVoraus,SunNetzkostenNE5,SunNetzkostenNE6,SunNetzkostenNE7,SunProdukteAnzahl,SunProdukteAuswahl,SunRechtzeitig,SunSAIDItotal,SunSAIDIungeplant,SunSAIFItotal,SunSAIFIungeplant,SunTarifEC2,SunTarifEC3,SunTarifEC4,SunTarifEC6,SunTarifEH2,SunTarifEH4,SunTarifEH7,SunTarifNC2,SunTarifNC3,SunTarifNC4,SunTarifNC6,SunTarifNH2,SunTarifNH4,SunTarifNH7
665,CHE-407.914.038,RELL AG,2024,20.22932022932023,Ja,30,12976.12396,5.282795647,14367.6998,3,Ja,1,,,,,9.174516666666667,9.244333333333334,8.7802,,8.4,8.883777777777777,8.192923076923076,12.251766666666667,10.957333333333333,10.216800000000001,,16.62,13.927111111111111,11.491384615384614
662,CHE-103.176.251,Repower AG,2024,74.89999999999999,Ja,14,16247.27233,5.987416123,12879.77447,3,Ja,1,38.8963223484,32.4129885327,0.8931749715,0.7676424566,9,9,9,9,9,9,9,13.65,12.11,11.674,8.75,20.25,17.05,12.678461538461539
471,CHE-101.486.806,Rhiienergie AG (rhiienergie),2024,75,Ja,5,18059.43542,9.245904415,14551.81022,5,Nein,0,,,,,16.400000000000002,15.6,15.6,15.9,16.400000000000002,16.400000000000002,16.400000000000002,9.939733333333333,10.837333333333333,10.4716,7.69,13.3572,11.656,10.16076923076923
836,CHE-114.020.587,Romande Energie Commerce SA,2024,75,Ja,10,,,,2,Nein,0,,,,,,,,,,,,,,,,,,
669,CHE-105.952.948,Romande Energie SA,2024,0,Ja,10,12047.83653,13.50405833,9026.342488,2,Nein,0,22.7038584434,7.5073729258,0.3110551511,0.1781183075,15.81,16.0508,15.290379999999999,15.76516,15.711485714285715,15.629936507936508,14.499142857142857,12.669999999999998,10.679066666666666,9.93684,7.750196666666667,15.984342857142856,13.994857142857143,10.970835164835165
666,CHE-112.789.719,RTB Regionale Technische Betriebe,2024,55.72542735042735,Ja,3,21084.9635,5.352344252,9244.855244,2,Nein,1,,,,,16.25,16.150000000000002,16.150000000000002,16.099999999999998,16.25,16.25,16.25,10.697000000000001,10.406,9.8068,6.682111111111111,14.272857142857143,12.168571428571427,10.043516483516484
506,CHE-108.953.890,rwt Regionalwerk Toggenburg AG,2024,75,Ja,7,13117.51475,6.215677581,9052.325592,3,Nein,1,,,,,19.554793333333333,17.58,17.58,17.58,18.8904,18.924,18.73069230769231,11.431133333333333,11.820666666666666,11.0312,6.885033333333334,14.442,12.57,10.524615384615386
689,CHE-115.271.382,SEDRE SA,2024,31.799547507726444,Ja,30,3490.842117,5.735105458,11093.06947,2,Nein,1,21.6623881518,17.7742672015,0.2228941685,0.1869793274,16.81,19.1174,18.02148,19.1102,17.25,17.03666666666667,16.731784615384615,10.790329666666667,10.041194533333334,9.585483439999999,9.706594533333334,14.373663,13.151440777777779,11.387225049230768
676,CHE-114.770.464,"Service de l'Electricité, Municipalité de Moutier",2024,74.86068965517241,Ja,5,9752.600619,6.134070389,11562.18908,4,Nein,1,,,,,14.380686666666668,13.737744444444445,13.525476666666666,13.696539999999999,14.92,15.228044444444443,14.291376923076921,12.61242388888889,12.325088888888889,9.262446666666666,7.87392,17,15.0492,11.200369230769232
631,CHE-108.954.292,"Service des Energies, Commune d'Yverdon-les-Bains",2024,78.58107890066154,Ja,2,19792.49799,5.673338099,26482.51396,4,Nein,1,,,,,20.46371111111111,20.12333333333333,19.828400000000002,19.860244444444444,20.352,20.295714285714283,19.81912087912088,14.494503333333332,12.900444444444444,12.155413333333334,9.24907111111111,17.008971428571428,15.416095238095238,12.87178021978022
698,CHE-105.618.946,"Service Industriel de la Commune, Pully",2024,0,Ja,10,,,18708.86559,2,Ja,0,,,,,19.59,18.464133333333333,17.40056,,19.59,19.59,17.179199999999998,12.93,13.608,12.5496,,15.13,14.063333333333333,12.857876923076923
695,CHE-108.956.641,Services industriels de Delémont,2024,74.71709363957598,Ja,10,25185.27376,10.17413175,6721.269991,4,Ja,1,,,,,14.04,13.737744444444445,13.525476666666666,13.696539999999999,14.92,14.493333333333334,13.88123076923077,10.19,10.739833333333333,9.84405,6.208600000000001,12.83,11.55,7.558576923076924
692,CHE-108.955.185,Services industriels de Genève,2024,74.0776321975349,Ja,7,32156.12393,6.854279032,26655.10546,4,Ja,1,22.1352505239,11.68165375,0.375768467,0.1858068701,13.555041666666666,13.57088888888889,13.008799999999999,13.481063888888889,13.5556,13.404555555555556,11.857623626373627,12.831,11.234666666666667,10.4384,7.052133333333334,12.17,12.015873015873016,11.027472527472527
703,CHE-108.954.903,Services industriels de la Ville de Nyon,2024,73.5989282966072,Ja,1,18169.7611,13.83612302,28207.103,4,Nein,1,,,,,20,19.286666666666665,18.826999999999998,,20,20,18.430769230769233,11.7724,11.906666666666666,11.2866,,14.5488,13.202666666666666,11.069384615384614
44,CHE-162.243.380,Services Industriels d'Orsières,2024,72.86793052475979,Ja,15,10902.5472,2.752466739,3324.741418,1,Nein,0,,,,,,,,,,,,,,,,,,
709,CHE-106.840.789,SIE SA,2024,0,Ja,4,19132.94675,13.28977592,15870.64798,2,Nein,1,10.0536387637,0.6584263722,0.2456656677,0.0503057589,19.75,19.75,18.04906,,19.23525714285714,19.13669841269841,17.770043956043956,12.669999999999998,12.462,12.690380000000001,,15.947028571428572,14.299015873015872,12.325560439560439
798,CHE-109.405.438,Sinergy Infrastructure SA,2024,6.093324334274144,Ja,5,11560.386,6.062014487,16313.25681,1,,0,11.6249570724,8.5672243253,0.0719024796,0.0520210038,17.5,18.523333333333333,17.657999999999998,,17.5,17.5,16.563076923076924,9.639999999999999,10.748,10.4344,,12.28,11,9.953846153846154
711,CHE-105.961.551,SN Energie AG,2024,0,,,46744.82201,NaN,NaN,,,0,0,0,0,0,,,,,,,,,,,,,,
833,CHE-999.999.833,Società Elettrica Sopracenerina SA (Mesolcina),2024,,,,,,,,,0,,,,,22.280033333333332,21.710666666666665,21.387800000000002,21.440644444444445,22.6,21.994222222222223,21.315076923076923,13.162783333333334,15.616666666666667,14.318,8.67,20.15,15.78422222222222,13.101230769230769
712,CHE-105.893.814,Società Elettrica Sopracenerina SA (Ticino),2024,74.85186230248307,Ja,7,17540.06544,12.70015686,13243.79889,5,Nein,1,69.1222184808,14.584222916,0.714602224,0.131099495,14.980033333333333,13.810666666666666,13.4878,13.540644444444444,15.299999999999999,14.694222222222221,14.015076923076922,13.162783333333334,15.616666666666667,14.318,8.67,20.15,15.78422222222222,13.101230769230769
808,CHE-104.317.270,"Società Semplice Tra I Comuni, Concedenti Elin, Prestazioni di Servizio",2024,910.7865217391304,Ja,7,0,0,73409.00962,1,,0,,,,,22.5,22.196666666666665,21.646,22.196666666666665,22.499999999999996,22.499999999999996,22.499999999999996,7.083333333333334,10.25,7.846000000000001,10.834,11.45,9.13888888888889,7.25
445,CHE-313.588.113,Societad Ovra electrica Lumbrein,2024,80.04524316109422,Ja,20,5541.409167,5.43640396,7197.300619,1,Nein,1,,,,,12.948333333333334,13.066666666666666,12.28,,12.54,12.455555555555556,11.284615384615385,12.669999999999998,12.229999999999999,12.07,,15.549999999999999,16.75,13.611538461538462
716,CHE-105.935.186,Société des Forces Électriques de La Goule SA,2024,75,Ja,5,9894.518361,4.222799778,5939.963933,3,Nein,1,52.4046852418,13.47330226,0.8600791022,0.4557398129,11.15,11.962222222222222,11.536933333333332,11.8598,12.58,11.886666666666665,11.103538461538461,12.934,12.834333333333333,11.6597,8.4317,18.808,15.959999999999999,11.866923076923078
718,CHE-106.385.472,Société Electrique de la Vallée de Joux S.A.,2024,75,Ja,5,14621.41048,19.07699967,12906.28238,3,Ja,0,,,,,21.483746666666665,21.467266666666667,21.06292,21.467266666666667,20.87205714285714,20.843587301587302,20.448813186813183,14.51931,11.43104,10.677752,7.054992,21.202971428571427,17.30542857142857,13.369054945054945
719,CHE-105.733.725,Société Electrique des Forces de l'Aubonne SA (SEFA),2024,75,Ja,3,18642.22274,13.17542169,8805.726428,1,,1,,,,,20.892574444444442,18.42,18.42,18.42,20.96,20.158844444444444,18.41268076923077,14.470660555555556,11.96,11.356000000000002,9.406524041,19.572,17.96962222222222,13.493065384615385
723,CHE-102.056.905,Société Electrique Intercommunale de la Côte SA,2024,58.5115795622712,Ja,10,23018.86514,11.97352335,25372.55451,5,Nein,0,,,,,13.65,13.056,12.5241,12.8562,12.922285714285714,12.86015873015873,11.998681318681319,16.2,13.811333333333332,12.963299999999998,7.465800000000001,14.70142857142857,14.623015873015873,13.535714285714285
727,CHE-114.776.923,St. Gallisch-Appenzellische Kraftwerke AG,2024,74.85236220472441,Ja,5,14016.20142,16.44610459,6100.940375,3,Nein,1,9.3362004494,0.7682296536,0.1752117208,0.0120387208,18.87243833333333,16.098133333333333,15.996879999999999,15.374024444444444,17.60805714285714,17.672,17.304123626373624,11.182616666666666,10.400666666666666,9.179,7.1992722222222225,14.42942857142857,12.163333333333334,9.521565934065935
468,CHE-108.953.861,St. Moritz Energie,2024,68.08885923949299,Ja,2,25894.20709,15.75904009,11260.40282,4,Ja,0,0,0,0,0,18.64111111111111,18.684444444444445,18.388666666666666,,18,18,18.035384615384615,10.583333333333332,9.508,9.0549,,15.054,13.496666666666668,10.72476923076923
672,CHE-175.038.369,St.Galler Stadtwerke,2024,74.59183063213922,Ja,2,34149.39973,12.5072523,25173.82145,4,Nein,0,7.2477605889,0.9264563337,0.0929241189,0.0210870798,15.501578175999999,11.695344106666667,11.360900715333335,10.782505785555555,12.894938765714286,12.933453952698411,12.427656780879122,9.855051516333333,11.645969573333334,11.193238621999999,7.108447482222222,14.178448754285714,12.536895812857143,10.782913886043955
729,CHE-114.663.839,Städtische Betriebe Olten (SBO),2024,74.44568025258324,Ja,5,27074.35298,17.69382282,14201.11955,3,Nein,0,,,,,19.554375,18.94925,18.415074999999998,18.81125,19.0754,19.0685,18.36125,14.24,11.577833333333334,10.46455,7.396333333333334,15.878799999999998,14.165333333333333,12.073461538461538
735,CHE-114.866.242,Stadtwerk Winterthur,2024,74.56451950589714,Ja,2,45180.02996,7.987603088,33858.62489,3,Nein,1,6.9259970232,1.0795253794,0.2555745664,0.0203369083,19.30725,17.94,17.7615,17.778166666666667,18.855714285714285,18.86547619047619,18.686263736263736,13.269383333333332,14.208,13.2128,10.329322222222222,16.254571428571428,14.151825396825396,11.846703296703296
737,CHE-114.834.012,Stadtwerke Gossau,2024,75,Ja,14,16459.2375,11.53326617,6948.248709,80,Nein,1,2.406692026,0.832539925,0.0447084594,0.0242913133,24.3993,23.72,23.545,23.153166666666667,23.789142857142856,23.82,23.642472527472528,9.773666666666667,9.895333333333333,9.2858,5.275733333333334,12.175714285714285,10.716666666666665,9.2989010989011
595,CHE-108.953.341,Stadtwerke Wetzikon,2024,50.922785428051,Ja,3,26347.94875,11.79005088,19206.75812,3,Nein,0,,,,,22.74428,20.1348,19.42794,18.605255555555555,21.17291428571429,21.22829841269841,20.50097142857143,18.14367,13.731466666666668,12.569773333333334,10.110277777777778,18.797942857142857,17.39010634920635,15.046814285714285
738,CHE-105.942.401,Steiner Energie AG,2024,73.91009266215877,Ja,10,7743.711279,9.145960625,7339.473933,3,Nein,0,,,,,17.87961111111111,16.51088888888889,16.052433333333333,,17.715600000000002,17.655666666666665,17.001307692307694,9.934666666666667,8.98911111111111,8.466066666666666,,9.8668,9.842,8.527346153846153
494,CHE-100.622.389,"Strom- und Wasserversorgung, Dorfkorporation Oberschan",2024,74.78498985801217,Ja,3,22959.3991,11.77553191,9377.59711,3,Nein,0,,,,,21.6,21.099999999999998,21.099999999999998,21.099999999999998,21.599999999999998,21.599999999999998,21.599999999999998,14.493666666666666,11.091333333333333,10.559000000000001,6.883266666666667,18.153428571428574,16.136666666666667,13.86076923076923
740,CHE-109.339.741,StWZ Energie AG,2024,73.90928047432419,Ja,7,22454.79383,20.23744644,10535.69934,4,Nein,1,6.1530987933,1.0784413991,0.0689302516,0.0046021681,20.78513,20.305466666666668,20.022473333333334,19.97331111111111,20.13405714285714,20.15700476190476,19.855647252747254,14.00982,11.671333333333333,11.607893333333333,8.220733333333333,16.546799999999998,14.676955555555555,12.449061538461539
731,CHE-108.954.748,SWG,2024,74.6489215236347,Ja,3,37137.03077,5.906629159,16216.19993,3,Nein,1,6.8580186793,1.6807206501,0.1346822997,0.098922717,18.472841666666667,18.514916666666664,18.275025,18.46835,18.5852,18.575666666666667,18.25151923076923,11.913186111111111,13.338666666666665,12.759,9.8216,15.8828,13.845444444444444,11.825596153846153
741,CHE-109.698.660,SWL Energie AG,2024,60,Ja,10,26219.67266,13.02819704,13978.09494,3,Nein,0,,,,,23.4,23.4,23.4,23.4,23.4,23.4,23.4,10.420866666666665,11.13,10.314,6.806,14.634,12.503333333333332,10.680384615384616
749,CHE-205.935.844,TB Gränichen Energie AG,2024,74.94496086105676,Ja,5,18842.25537,4.365424917,11518.74203,2,Nein,1,,,,,18.84895,17.2,17.2,,17.933714285714288,17.98,17.71370879120879,14.139058333333333,12.142,11.832500000000001,,16.794,14.94,12.991057692307692
743,CHE-280.633.868,tba energie ag,2024,74.77272727272727,Ja,10,25179.51443,6.911579934,13618.21944,1,,1,,,,,21.609166666666663,18.866666666666667,18.243333333333332,18.37222222222222,19.914285714285715,20,19.50686813186813,13.280083333333332,10.407333333333334,9.623866666666666,7.899333333333334,15.375714285714285,13.55,11.438324175824176
755,CHE-203.025.931,TBS Strom AG,2024,56.1406334841629,Ja,5,31299.72875,7.186733139,11744.65842,4,Nein,0,,,,,25.75283333333333,23.026666666666667,22.21,22.014777777777777,23.380000000000003,23.499999999999996,22.809615384615384,11.477333333333332,9.220666666666666,8.749,6.812111111111112,12.76142857142857,11.55,9.60934065934066
728,CHE-115.690.626,Technische Betriebe Altstätten,2024,75,Ja,2,23971.98319,10.07994888,8956.300869,4,Nein,1,,,,,17.4,16.400000000000002,16.400000000000002,16.099999999999998,17.400000000000002,17.400000000000002,17.400000000000002,10.65,10.071333333333333,9.623,7.852322222222222,15.049999999999999,12.916666666666668,11.173076923076922
747,CHE-114.918.790,Technische Betriebe Flawil (TBF),2024,59.2,Ja,5,11636.13462,10.7574221,12156.07546,2,Nein,1,,,,,23.778008333333336,21.59475,21.0769,,21.557714285714283,21.67,21.02399725274725,11.339775000000001,10.410666666666666,9.533,,13.748000000000001,12.116666666666665,10.428557692307693
785,CHE-116.363.153,Technische Betriebe Glarus,2024,75,Ja,14,47326.00983,8.690413284,15881.21981,2,Ja,1,,,,,13.7,12.8,12.8,12.499999999999998,13.7,13.7,13.7,15.488166666666666,13.45,12.803,8.149633333333334,17.387142857142855,16.326984126984126,15.335714285714285
825,CHE-116.402.439,Technische Betriebe Glarus Nord (TBGN),2024,76.40289883459015,Ja,2,20968.43027,6.960642703,12858.27949,6,Nein,1,,,,,14.149000000000001,11.732,11.6946,11.702333333333334,13.874285714285714,13.883968253968254,13.756813186813186,15.576199999999998,14.527333333333333,13.781866666666666,7.458155555555556,17.612285714285715,16.15574603174603,14.452043956043957
465,CHE-116.387.219,Technische Betriebe Glarus Süd,2024,75,Ja,5,19443.67548,7.321295355,9508.690496,3,Ja,1,,,,,7.949000000000001,7.973333333333334,7.8486666666666665,7.874444444444444,8.200000000000001,7.683968253968255,7.556813186813187,11.766,12.234,11.4272,8.094844444444444,17.79,14.785873015873015,11.13879120879121
748,CHE-113.560.243,Technische Betriebe Goldach,2024,75,Ja,3,26520.3408,7.815368387,17727.53431,3,Nein,1,,,,,19.356452777777776,16.726666666666667,16.237504166666668,16.16357222222222,18.3188,18.428,17.79975,11.946608333333334,12.230777777777778,11.440166666666666,6.5379,15.286800000000001,13.342666666666666,11.162365384615384
435,CHE-324.770.573,"Technische Betriebe Grabs, Energie, Strom, Wasser",2024,16.18159628996827,Ja,2,15188.24993,15.22690189,14817.82245,2,Nein,1,,,,,15.5,15,15,15,16.1,16.1,16.1,17.63,15.569999999999999,15.238,6.494,17.26,15.766666666666666,14.546153846153846
570,CHE-114.147.710,"Technische Betriebe Kemmental, Stromverkauf",2024,49.923017705927634,Ja,5,9882.244094,2.898500469,10790.92033,5,Nein,1,,,,,15.9,15.9,15.9,15.9,15.899999999999999,15.899999999999999,15.899999999999999,13.1,12.05,11.55,9.225999999999999,24.1,18.766666666666666,14.407692307692308
83,CHE-280.163.354,Technische Betriebe Seon AG,2024,74.93645862750635,Ja,5,21807.55086,7.79336315,15020.2476,2,Nein,1,,,,,21.894,20.59,20.55,19.345,21.894000000000002,21.894000000000002,21.894000000000002,12.039000000000001,11.77,11.3732,6.526,14.239,13.172333333333334,12.30053846153846
757,CHE-109.412.510,Technische Betriebe Weinfelden AG,2024,67.266076670942,Ja,10,26683.4296,17.0637611,14475.39667,3,Nein,1,,,,,21.490399999999998,20.869333333333334,19.697466666666667,19.70488888888889,18.853142857142856,18.946095238095236,17.725406593406593,13.1212,12.231333333333334,11.187066666666666,7.833000000000001,17.03857142857143,14.546380952380952,11.861164835164836
758,CHE-108.953.789,Technische Betriebe Wil,2024,31.89060435875943,Ja,10,29669.24113,3.772519829,12940.73469,3,Ja,1,,,,,16.6655,14.993333333333332,14.76,0,15.64857142857143,15.700000000000001,15.40412087912088,11.661483333333335,9.283333333333333,8.829,6.954000000000001,14.75742857142857,12.976666666666665,11.307225274725274
759,CHE-484.802.622,Technische Betriebe Würenlos,2024,74.79897528631706,Ja,1,27398.65135,4.351245664,21633.13305,1,,1,,,,,14.899999999999999,14.899999999999999,14.899999999999999,14.899999999999999,14.899999999999999,14.899999999999999,14.899999999999999,9.83,10.7,10.26,7.57,15.11,12.55,10.457692307692309
754,CHE-113.560.438,"Technische Betriebe, Politische Gemeinde St. Margrethen",2024,75.00000279329609,Ja,2,29285.6826,5.35357779,15299.1253,3,Nein,1,,,,,17.806066666666666,15.891083333333333,15.62305,15.302888888888889,16.31457142857143,16.39,15.956043956043956,11.709516666666666,9.871333333333334,9.463,6.507055555555556,14.719714285714286,12.656666666666666,10.50870879120879
753,CHE-108.953.909,"Technische Betriebe, Stadt Rorschach",2024,75,Ja,5,19288.65698,8.306641382,25211.71943,3,Nein,0,,,,,13.48584,13.587066666666667,13.068453333333332,13.175688888888889,12.343028571428572,12.383307936507938,11.854342857142855,14.067563333333332,13.461866666666667,12.740793333333333,7.2882,17.861314285714286,15.53157619047619,13.09124065934066
760,CHE-108.963.173,"Technische Gemeindebetriebe Berg, Gas-Strom-Und Wasserverteilung",2024,74.69135802469135,Ja,7,16692.71538,9.53895768,9963.459013,1,,1,,,,,14.7,14.1,14.1,14.1,14.7,14.7,14.7,12.637400000000001,11.687333333333333,10.739866666666666,9.404444444444444,16.763142857142856,14.441650793650792,12.193098901098901
761,CHE-108.955.452,Technische Gemeindebetriebe Bischofszell,2024,75,Ja,7,32710.27207,14.84665334,13447.03536,4,Nein,1,,,,,21.660066666666665,20.646,19.8011,19.87998888888889,19.372285714285713,19.421746031746032,18.513736263736263,15.173933333333332,15.006,13.9686,8.52368888888889,20.18542857142857,17.142063492063492,14.105604395604397
762,CHE-108.960.022,"Technische Gemeindebetriebe Hauptwil-Gottshaus, Elektrizitätsversorgung",2024,5,Ja,5,4103.046875,1.939646465,10123.2634,5,Nein,1,,,,,19.2,19.2,19.2,19.2,19.2,19.2,19.2,9.55,8.450000000000001,8.049999999999999,7.6,15.049999999999999,12.383333333333335,10.203846153846154
764,CHE-108.962.512,"Technische Werke der Politischen Gemeinde Affeltrangen, Abwasserentsorgung",2024,75,Ja,7,17052.13879,5.141839151,9782.269197,4,Nein,1,,,,,12.687,8.52,8.52,8.28,11.862857142857141,11.891904761904762,11.510439560439561,8.88425,9.3228,8.55784,6.118,12.39142857142857,10.289563492063492,8.13271978021978
784,CHE-108.960.329,Thurplus,2024,30.799183622982248,Ja,3,16867.66709,21.69013525,15657.50544,7,Nein,1,3.226105699,0.6379405462,0.0344656881,0.0035710815,18.795566666666666,18.896,18.3486,18.39971111111111,17.410857142857143,17.44079365079365,16.891208791208793,12.333583333333333,13.318,12.3503,6.9356888888888895,15.68,13.569444444444445,11.407692307692306
520,CHE-102.727.800,Thurwerke AG,2024,73.64533408514238,Ja,10,16798.79189,6.838773739,13680.89235,3,Nein,1,,,,,18.059516666666667,0,0,0,16.669714285714285,16.74,16.335631868131866,14.152266666666668,14.1528,13.287999999999998,7.5039,16.214,14.39,12.268461538461539
574,CHE-114.774.976,Trimmiser Industrielle Betriebe (TIB),2024,53.61133136094674,Ja,30,16608.16987,16.91446817,11257.7229,3,Ja,1,,,,,13.7,13.7,13.7,13.7,13.7,13.7,13.7,11.65,12.229999999999999,11.734,8.938,16.05,13.916666666666668,12.173076923076923
803,CHE-112.284.402,Valgrid SA,2024,,,,NaN,NaN,NaN,,,0,0.3278403001,0.3278403001,0.0287379421,0.0287379421,,,,,,,,,,,,,,
771,CHE-110.362.333,VED Visp Energie Dienste AG,2024,-36.73341599190284,Ja,20,,8.112783523,505.4067434,4,Nein,0,,,,,13.7225,13.234,13.07245,13.191183333333333,13.643,13.625333333333334,13.909846153846154,8.75,10.2,10,8.098,12.05,10.45,9.142307692307691
773,CHE-113.989.623,Viteos SA,2024,27.12090896348728,Ja,5,9293.370865,10.63585836,15979.46748,6,Nein,0,66.1932708353,4.022124781,0.2827088632,0.0375764641,19.50375916666667,17.191077777777778,16.324558333333332,17.44675388888889,21.516885714285714,21.376057142857142,19.24772857142857,14.66,13.566491666666666,12.6844825,8.112438611111111,17.3,15.535219047619048,12.73861978021978
721,CHE-346.828.867,VOé distribution SA,2024,74.87396471011883,Ja,5,15287.32878,7.860682402,13531.50201,2,Nein,1,,,,,15.073866666666667,14.959999999999999,13.8992,0,15.431199999999999,14.896444444444445,13.048923076923076,14.2718,10.8246,9.79508,0,19.752799999999997,17.588,12.991076923076923
774,CHE-108.953.447,Wasser- & Elektrizitätswerk Steinhausen,2024,7.356623810318918,Ja,5,17986.10983,6.100451651,19870.60029,3,Nein,,,,,,26.354791666666667,21.886666666666663,21.072,,24.876,24.69,22.659230769230767,10.240844444444443,9.93961111111111,9.361266666666667,,13.265097142857144,11.49607619047619,9.420413186813187
775,CHE-108.953.134,Wasser- und Elektrizitätswerk Walenstadt,2024,75,Ja,14,20001.05496,9.86965432,13007.32913,1,Nein,1,,,,,18.2,17.5,17.5,0,18.2,18.2,18.2,11.11,12.05,11.690000000000001,0,15.069999999999999,13.149999999999999,11.580769230769231
783,CHE-183.224.856,Werkbetrieb der Dorfgemeinde Matzingen,2024,38.22827160493827,Ja,3,17887.77143,9.75686275,17307.19388,4,Nein,0,,,,,10.100000000000001,9.399999999999999,9.399999999999999,9.399999999999999,11.7,11.7,11.7,5.758,5.1008,4.75024,4.19,11.45,9.316666666666666,7.573076923076924
580,CHE-114.571.060,Werkbetriebe Wynau (WBW),2024,74.77454909819639,Ja,5,21216.39623,9.52700556,8513.388813,1,Nein,1,,,,,17.62241111111111,16.309944444444444,16.150016666666666,,17.4632,17.455111111111112,16.6285,13.254305555555556,12.464111111111112,11.861366666666667,,17.37,15.222222222222221,12.73223076923077
513,CHE-999.999.513,Werke am Zürichsee AG (Erlenbach),2024,24.97114231618807,Ja,2,23621.68011,8.701194922,15464.77397,4,Nein,1,8.8868028713,0,0.2211485367,0,19.2216,19.036,18.75635,,18.499142857142857,18.514761904761905,18.228021978021978,13.612816666666667,13.302,12.39735,,15.736571428571427,13.85626984126984,11.558241758241758
444,CHE-999.999.444,Werke am Zürichsee AG (Küsnacht),2024,23.13855319148936,Ja,2,16235.54795,6.27444055,15385.72016,4,Nein,1,11.8970746397,2.8366315337,0.359862336,0.0260271026,19.2216,19.036,18.75635,,18.499142857142857,18.514761904761905,18.228021978021978,13.612816666666667,12.17,11.34865,,15.736571428571427,13.85626984126984,11.558241758241758
596,CHE-999.999.596,Werke am Zürichsee AG (Zollikon),2024,18.565985130111525,Ja,2,33970.01367,7.608563619,13167.40322,4,Nein,1,2.2656713016,0.1008661956,0.2091406428,0.001139731,19.2216,19.036,18.75635,,18.499142857142857,18.514761904761905,18.228021978021978,13.265183333333333,12.848,11.99095,,15.449142857142858,13.567539682539682,11.293406593406594
589,CHE-444.636.464,Werke Horgen,2024,64.41978480809378,Ja,4,22102.68635,5.481762525,12822.52362,3,Nein,1,11.6871634114,1.2153363878,0.1237842617,0.0028132787,23.1764,23.2,22.74,22.8296,23.06742857142857,22.675619047619048,21.869142857142858,9.4178,10.495333333333333,9.829266666666665,6.990844444444445,11.233428571428572,10.081396825396826,8.842681318681318
786,CHE-113.521.697,"Werke Rheineck, Elektrizitätsversorgung",2024,75,Ja,7,32825.40816,8.390848953,13782.24953,4,Ja,1,,,,,15.700000000000001,14.4,14.4,,15.700000000000001,15.700000000000001,15.700000000000001,10.6355,10.763333333333334,10.3372,,12.038571428571428,10.916666666666666,9.661813186813188
586,CHE-113.515.509,"Werke Wangen-Brüttisellen, Elektrizitätswerk",2024,75,Ja,5,27.83896203,7.30711535,29.30067477,3,Nein,1,,,,,16.970341666666666,16.922,16.73545,16.74756111111111,17.633857142857142,17.109960317460317,16.500824175824178,12.055416666666666,11.248,10.4404,10.196250000000001,15.262857142857142,13.359126984126984,11.49120879120879
11772,CHE-109.070.390,WWZ Energie AG,2024,,,,,,,,,0,11.930816247,4.8948279704,0.569804316,0.2563840458,18.48,17,17,17,18.48,18.48,16.38769230769231,11.9425,10.9956,10.60368,7.616566666666667,13.943485714285712,12.663714285714287,9.87489010989011
10851,CHE-109.070.378,WWZ Netze AG,2024,74.9744825546139,Ja,5,17611.5819,4.992396639,14730.86428,65,Ja,,,,,,,,,,,,,,,,,,,
